Time Axis,Pulse Response
0.0000025625,0.48432004621384256
0.000002578125,0.44062203981086706
0.00000259375,0.39934921467784606
0.000002609375,0.36049740648840783
0.000002625,0.3240464720043709
0.000002640625,0.2899620589071567
0.0000026562499999999998,0.258197321766056
0.0000026718749999999997,0.22869457079572306
0.0000026874999999999997,0.20138684288213657
0.000002703125,0.17619938686476042
0.00000271875,0.1530510572754977
0.000002734375,0.13185561267444076
0.00000275,0.1125229164097203
0.000002765625,0.09496003908481061
0.00000278125,0.07907226326098767
0.000002796875,0.06476399197445444
0.0000028124999999999998,0.05193956352466041
0.0000028281249999999997,0.04050397570968519
0.0000028437499999999997,0.030363523262238307
0.000002859375,0.021426352690834222
0.000002875,0.013602939069169168
0.000002890625,0.006806489555758207
0.00000290625,0.000953278577578727
0.000002921875,-0.00403708031277054
0.0000029375,-0.008241420886897315
0.0000029531249999999998,-0.011732864024045091
0.0000029687499999999997,-0.014580705948326982
0.0000029843749999999997,-0.016850350173234257
0.000003,-0.018603278572491482
0.000003015625,-0.01989705718809324
0.00000303125,-0.020785372598221257
0.000003046875,-0.02131809489490703
0.0000030625,-0.0215413635588995
0.000003078125,-0.021497692763469838
0.00000309375,-0.021226092886174757
0.0000031093749999999998,-0.020762205255039617
0.0000031249999999999997,-0.02013844740043828
0.0000031406249999999997,-0.01938416632411503
0.00000315625,-0.01852579753038745
0.000003171875,-0.017587027790064307
0.0000031875,-0.01658895982389023
0.000003203125,-0.0155502772983294
0.00000321875,-0.014487408721592081
0.000003234375,-0.01341468901149016
0.00000325,-0.012344517678578842
0.0000032656249999999998,-0.011287512728100284
0.0000032812499999999997,-0.010252659532342483
0.0000032968749999999997,-0.009247454061345677
0.0000033125,-0.008278039984646528
0.000003328125,-0.007349339270246206
0.00000334375,-0.00646517600951139
0.000003359375,-0.005628393288920323
0.000003375,-0.004840963011611114
0.000003390625,-0.00410408864440152
0.0000034062499999999998,-0.0034183009296420526
0.0000034218749999999997,-0.0027835466566186557
0.0000034374999999999997,-0.002199270634696086
0.0000034531249999999997,-0.0016644910507124617
0.00000346875,-0.001177868426606869
0.000003484375,-0.0007377684207461695
0.0000035,-0.0003423187381255507
0.000003515625,0.000010539568623586858
0.00000353125,0.0003230061134291321
0.000003546875,0.00059738020419738
0.0000035624999999999998,0.0008360245771625489
0.0000035781249999999997,0.001041333530785911
0.0000035937499999999997,0.0012157051535756818
0.0000036093749999999996,0.0013615173443901245
0.000003625,0.0014811073300977267
0.000003640625,0.0015767543935134203
0.00000365625,0.0016506655341119352
0.000003671875,0.001704963794720145
0.0000036875,0.0017416789991271013
0.000003703125,0.0017627406579423148
0.0000037187499999999998,0.0017699728129691632
0.0000037343749999999997,0.0017650906036598872
0.0000037499999999999997,0.0017496983526381253
0.0000037656249999999996,0.0017252889807845744
0.00000378125,0.0016932445757635488
0.000003796875,0.0016548379510643212
0.0000038125,0.0016112350455465734
0.000003828125,0.0015634980260097091
0.000003843749999999999,0.001512588967439184
0.000003859375,0.0014593739971537527
0.000003875,0.001404627800281018
0.000003890625,0.0013490383944389688
0.00000390625,0.0012932120915411698
0.000003921875,0.001237678574025976
0.0000039375,0.0011828960215791344
0.0000039531249999999995,0.001129256232645444
0.00000396875,0.0010770896926132938
0.0000039843749999999994,0.0010266711790433885
